hour,weekday,floor_int,temperature,power,occupancy
23,1,5,68.2023541064973,5.36641241962207,0
23,1,5,68.2023541064973,5.36641241962207,0
23,1,3,68.0334937073464,17.7420898187847,1
22,1,1,68.9189787078322,10.7166970968246,2
22,1,4,69.5718220302037,4.7076525054581,1
22,1,5,67.9843608690492,36.0854873657227,0
22,1,5,67.9843608690492,36.0854873657227,0
22,1,5,67.9843608690492,36.0854873657227,0
22,1,5,67.9843608690492,36.0854873657227,0
22,1,5,67.9843608690492,0.774567842483521,0
22,1,5,67.9843608690492,0.774567842483521,0
22,1,5,67.9843608690492,0.774567842483521,0
22,1,5,67.9843608690492,0.774567842483521,0
22,1,5,67.9843608690492,5.41006929054856,0
22,1,5,67.9843608690492,5.41006929054856,0
22,1,5,67.9843608690492,5.41006929054856,0
22,1,5,67.9843608690492,5.41006929054856,0
22,1,3,67.7847205760867,17.5275141212915,0
22,1,2,68.2681082646052,9.49764746637084,0
22,1,1,69.061626802411,9.93543814122677,1
22,1,4,69.5919822381467,4.8035356728069,1
22,1,5,68.4142202214992,5.39528032339877,0
22,1,5,68.4142202214992,5.39528032339877,0
22,1,5,68.4142202214992,5.39528032339877,0
22,1,5,68.4142202214992,0.776005804538727,0
22,1,5,68.4142202214992,0.776005804538727,0
22,1,5,68.4142202214992,0.776005804538727,0
22,1,5,68.4142202214992,36.1930656433105,0
22,1,5,68.4142202214992,36.1930656433105,0
22,1,5,68.4142202214992,36.1930656433105,0
22,1,3,68.2515477025232,16.3300722676504,1
21,1,1,69.6985630236174,10.023668885231,5
21,1,5,68.4814977375328,5.36448900806136,0
21,1,5,68.4814977375328,5.36448900806136,0
21,1,5,68.4814977375328,36.3207931518555,0
21,1,5,68.4814977375328,36.3207931518555,0
21,1,5,68.4814977375328,0.77501904964447,0
21,1,5,68.4814977375328,0.77501904964447,0
21,1,4,69.5873261276557,4.79045362069155,3
21,1,2,68.3941452980041,8.09386618970893,1
21,1,5,67.9798687840184,5.34950504798326,0
21,1,5,67.9798687840184,5.34950504798326,0
21,1,5,67.9798687840184,5.34950504798326,0
21,1,5,67.9798687840184,5.34950504798326,0
21,1,5,67.9798687840184,36.3452110290527,0
21,1,5,67.9798687840184,36.3452110290527,0
21,1,5,67.9798687840184,36.3452110290527,0
21,1,5,67.9798687840184,36.3452110290527,0
21,1,5,67.9798687840184,0.773190855979919,0
21,1,5,67.9798687840184,0.773190855979919,0
21,1,5,67.9798687840184,0.773190855979919,0
21,1,5,67.9798687840184,0.773190855979919,0
21,1,1,68.5865073120385,10.6673508584499,3
21,1,4,69.582757054543,4.76878967089579,2
21,1,3,67.8967991318814,16.2567818560347,1
20,1,1,69.4317068133438,10.1675583273172,5
20,1,2,68.3231210072835,8.11040185042657,0
20,1,5,68.1826371132059,5.43447942601051,0
20,1,5,68.1826371132059,5.43447942601051,0
20,1,5,68.1826371132059,5.43447942601051,0
20,1,5,68.1826371132059,5.43447942601051,0
20,1,5,68.1826371132059,0.773969709873199,0
20,1,5,68.1826371132059,0.773969709873199,0
20,1,5,68.1826371132059,0.773969709873199,0
20,1,5,68.1826371132059,0.773969709873199,0
20,1,5,68.1826371132059,36.9619941711426,0
20,1,5,68.1826371132059,36.9619941711426,0
20,1,5,68.1826371132059,36.9619941711426,0
20,1,5,68.1826371132059,36.9619941711426,0
20,1,3,68.0743615793627,18.7950424799055,0
20,1,4,69.5253182236029,4.92439090515836,2
20,1,1,69.4340416757684,10.1840017735958,3
20,1,4,69.4588014252332,4.74531284786644,2
20,1,5,68.0639242753915,38.0179595947266,0
20,1,5,68.0639242753915,38.0179595947266,0
20,1,5,68.0639242753915,38.0179595947266,0
20,1,5,68.0639242753915,5.46666625660146,0
20,1,5,68.0639242753915,5.46666625660146,0
20,1,5,68.0639242753915,5.46666625660146,0
20,1,5,68.0639242753915,0.772794306278229,0
20,1,5,68.0639242753915,0.772794306278229,0
20,1,5,68.0639242753915,0.772794306278229,0
20,1,3,67.8915446525396,16.6990460989473,0
19,1,3,67.9033640706262,16.588350301492,0
19,1,5,67.9314905295135,37.2884292602539,0
19,1,5,67.9314905295135,37.2884292602539,0
19,1,5,67.9314905295135,37.2884292602539,0
19,1,5,67.9314905295135,0.770561158657074,0
19,1,5,67.9314905295135,0.770561158657074,0
19,1,5,67.9314905295135,0.770561158657074,0
19,1,5,67.9314905295135,5.38238407869358,0
19,1,5,67.9314905295135,5.38238407869358,0
19,1,5,67.9314905295135,5.38238407869358,0
19,1,1,68.4712688881054,10.4364255815744,4
19,1,4,69.4081191238092,4.63615466095507,6
19,1,1,69.2218694184956,10.4665346592665,1
19,1,4,69.3941901849241,4.58289254040574,1
19,1,3,67.8191126446391,17.2986073558568,1
19,1,5,68.0066021114376,5.39336029507103,0
19,1,5,68.0066021114376,5.39336029507103,0
19,1,5,68.0066021114376,5.39336029507103,0
19,1,5,68.0066021114376,42.5139007568359,0
19,1,5,68.0066021114376,42.5139007568359,0
19,1,5,68.0066021114376,42.5139007568359,0
19,1,5,68.0066021114376,0.77213042974472,0
19,1,5,68.0066021114376,0.77213042974472,0
19,1,5,68.0066021114376,0.77213042974472,0
18,1,1,68.8058578758909,10.105566740036,0
18,1,4,69.3756367430395,4.84937409218401,2
18,1,2,68.8197242736816,8.0667163124308,0
18,1,5,67.9917820599062,5.31296353699872,0
18,1,5,67.9917820599062,5.31296353699872,0
18,1,5,67.9917820599062,5.31296353699872,0
18,1,5,67.9917820599062,5.31296353699872,0
18,1,5,67.9917820599062,0.772361218929291,0
18,1,5,67.9917820599062,0.772361218929291,0
18,1,5,67.9917820599062,0.772361218929291,0
18,1,5,67.9917820599062,0.772361218929291,0
18,1,5,67.9917820599062,41.632884979248,0
18,1,5,67.9917820599062,41.632884979248,0
18,1,5,67.9917820599062,41.632884979248,0
18,1,5,67.9917820599062,41.632884979248,0
18,1,3,67.6647495890773,17.4850964956568,0
18,1,2,67.883206431071,8.06079460424371,1
18,1,1,68.8977111682557,10.1026346385479,4
18,1,5,67.7878126996629,5.45783860457595,0
18,1,5,67.7878126996629,5.45783860457595,0
18,1,5,67.7878126996629,5.45783860457595,0
18,1,5,67.7878126996629,5.45783860457595,0
18,1,5,67.7878126996629,37.9669876098633,0
18,1,5,67.7878126996629,37.9669876098633,0
18,1,5,67.7878126996629,37.9669876098633,0
18,1,5,67.7878126996629,37.9669876098633,0
18,1,5,67.7878126996629,0.775503277778625,0
18,1,5,67.7878126996629,0.775503277778625,0
18,1,5,67.7878126996629,0.775503277778625,0
18,1,5,67.7878126996629,0.775503277778625,0
18,1,4,69.3603563114088,4.85573852507514,4
18,1,3,67.7735385894775,17.0991613085789,0
17,1,3,67.6626206775044,18.0364009694895,0
17,1,1,69.2465817635519,10.2427985519171,2
17,1,4,69.3361821077308,4.72788953510462,2
17,1,2,67.6511643409729,8.77448345394805,1
17,1,5,67.7656195958455,38.3885307312012,0
17,1,5,67.7656195958455,38.3885307312012,0
17,1,5,67.7656195958455,38.3885307312012,0
17,1,5,67.7656195958455,38.3885307312012,0
17,1,5,67.7656195958455,5.38205302410643,0
17,1,5,67.7656195958455,5.38205302410643,0
17,1,5,67.7656195958455,5.38205302410643,0
17,1,5,67.7656195958455,5.38205302410643,0
17,1,5,67.7656195958455,0.776725232601166,0
17,1,5,67.7656195958455,0.776725232601166,0
17,1,5,67.7656195958455,0.776725232601166,0
17,1,5,67.7656195958455,0.776725232601166,0
17,1,3,67.5844643171444,17.5399584637198,0
17,1,1,68.4600146946154,10.2134884744883,0
17,1,4,69.3222997237225,3.68961665773531,2
17,1,5,67.6357868309562,5.39655610328191,0
17,1,5,67.6357868309562,5.39655610328191,0
17,1,5,67.6357868309562,5.39655610328191,0
17,1,5,67.6357868309562,42.6274681091309,0
17,1,5,67.6357868309562,42.6274681091309,0
17,1,5,67.6357868309562,42.6274681091309,0
17,1,5,67.6357868309562,0.775485455989838,0
17,1,5,67.6357868309562,0.775485455989838,0
17,1,5,67.6357868309562,0.775485455989838,0
16,1,5,67.865146596381,35.8164138793945,0
16,1,5,67.865146596381,35.8164138793945,0
16,1,5,67.865146596381,35.8164138793945,0
16,1,5,67.865146596381,35.8164138793945,0
16,1,5,67.865146596381,5.37672465707874,0
16,1,5,67.865146596381,5.37672465707874,0
16,1,5,67.865146596381,5.37672465707874,0
16,1,5,67.865146596381,5.37672465707874,0
16,1,5,67.865146596381,0.775843024253845,0
16,1,5,67.865146596381,0.775843024253845,0
16,1,5,67.865146596381,0.775843024253845,0
16,1,5,67.865146596381,0.775843024253845,0
16,1,1,69.0721186587685,10.2066552042961,0
16,1,4,69.290498772446,3.45434786213445,3
16,1,3,67.5676982790925,17.4095333104196,0
16,1,2,68.6357980728149,8.07407729094848,1
16,1,1,69.2495767024525,10.0067209154367,0
16,1,3,67.6295045364735,16.6516792375769,0
16,1,4,69.2837474589445,3.45350794040132,1
16,1,5,67.8818024168623,37.1435737609863,0
16,1,5,67.8818024168623,37.1435737609863,0
16,1,5,67.8818024168623,37.1435737609863,0
16,1,5,67.8818024168623,0.778103709220886,0
16,1,5,67.8818024168623,0.778103709220886,0
16,1,5,67.8818024168623,0.778103709220886,0
16,1,5,67.8818024168623,5.41127351447358,0
16,1,5,67.8818024168623,5.41127351447358,0
16,1,5,67.8818024168623,5.41127351447358,0
15,1,1,68.4376673782081,10.8324208557606,3
15,1,4,69.2680776946399,3.26319588714978,1
15,1,2,68.373011080424,8.45120550971478,1
15,1,3,67.6181834908419,16.0975561168452,1
15,1,5,67.6518948602338,0.775884091854095,0
15,1,5,67.6518948602338,0.775884091854095,0
15,1,5,67.6518948602338,0.775884091854095,0
15,1,5,67.6518948602338,0.775884091854095,0
15,1,5,67.6518948602338,41.3558578491211,0
15,1,5,67.6518948602338,41.3558578491211,0
15,1,5,67.6518948602338,41.3558578491211,0
15,1,5,67.6518948602338,41.3558578491211,0
15,1,5,67.6518948602338,5.35329653395456,0
15,1,5,67.6518948602338,5.35329653395456,0
15,1,5,67.6518948602338,5.35329653395456,0
15,1,5,67.6518948602338,5.35329653395456,0
15,1,5,67.5534485214991,35.3604164123535,0
15,1,5,67.5534485214991,35.3604164123535,0
15,1,5,67.5534485214991,35.3604164123535,0
15,1,5,67.5534485214991,35.3604164123535,0
15,1,5,67.5534485214991,5.47494480229216,0
15,1,5,67.5534485214991,5.47494480229216,0
15,1,5,67.5534485214991,5.47494480229216,0
15,1,5,67.5534485214991,5.47494480229216,0
15,1,5,67.5534485214991,0.749749004840851,0
15,1,5,67.5534485214991,0.749749004840851,0
15,1,5,67.5534485214991,0.749749004840851,0
15,1,5,67.5534485214991,0.749749004840851,0
15,1,1,68.9262941594709,10.0187410414219,0
15,1,4,69.2301884865274,3.12131064888672,0
15,1,2,68.0464914321899,7.9825414174702,0
15,1,3,67.4357591673385,16.1200775729085,0
13,1,4,69.2496428976254,3.19231693350594,0
13,1,3,67.4685891173607,16.1429719466541,1
13,1,5,67.411155808902,0.771000981330872,0
13,1,5,67.411155808902,0.771000981330872,0
13,1,5,67.411155808902,0.771000981330872,0
13,1,5,67.411155808902,5.36362298554741,0
13,1,5,67.411155808902,5.36362298554741,0
13,1,5,67.411155808902,5.36362298554741,0
13,1,5,67.411155808902,38.5141830444336,0
13,1,5,67.411155808902,38.5141830444336,0
13,1,5,67.411155808902,38.5141830444336,0
13,1,1,68.4057866815935,10.1067529320717,0
12,1,1,67.6477143137079,10.1435254812241,0
12,1,5,66.7468368516746,0.769196152687073,0
12,1,5,66.7468368516746,0.769196152687073,0
12,1,5,66.7468368516746,0.769196152687073,0
12,1,5,66.7468368516746,38.7224044799805,0
12,1,5,66.7468368516746,38.7224044799805,0
12,1,5,66.7468368516746,38.7224044799805,0
12,1,5,66.7468368516746,5.39213129336713,0
12,1,5,66.7468368516746,5.39213129336713,0
12,1,5,66.7468368516746,5.39213129336713,0
12,1,2,67.3145354588826,8.03166263969615,1
12,1,3,66.9837749170702,15.9572004723595,0
12,1,2,67.4928894678752,8.89172146189958,1
12,1,3,66.8802734641142,16.6837178975984,1
12,1,5,66.6868448866175,43.014835357666,0
12,1,5,66.6868448866175,43.014835357666,0
12,1,5,66.6868448866175,5.38993662464782,0
12,1,5,66.6868448866175,5.38993662464782,0
12,1,5,66.6868448866175,0.771690368652344,0
12,1,5,66.6868448866175,0.771690368652344,0
11,1,1,67.6017830162718,10.1998760700226,0
11,1,2,67.1288212458293,9.0167993886862,1
11,1,3,66.7465217945188,17.0528268997732,1
11,1,5,66.6283290808928,5.5073723354144,0
11,1,5,66.6283290808928,5.5073723354144,0
11,1,5,66.6283290808928,5.5073723354144,0
11,1,5,66.6283290808928,0.768798291683197,0
11,1,5,66.6283290808928,0.768798291683197,0
11,1,5,66.6283290808928,0.768798291683197,0
11,1,5,66.6283290808928,36.3528213500977,0
11,1,5,66.6283290808928,36.3528213500977,0
11,1,5,66.6283290808928,36.3528213500977,0
11,1,5,66.7605935732524,38.8465385437012,0
11,1,5,66.7605935732524,0.773001313209534,0
11,1,5,66.7605935732524,5.41374809783883,0
11,1,1,67.5620812533195,11.0263840556145,0
10,1,2,68.375076007843,8.85697224293835,1
10,1,5,67.0480969408725,0.773311913013458,0
10,1,5,67.0480969408725,0.773311913013458,0
10,1,5,67.0480969408725,0.773311913013458,0
10,1,5,67.0480969408725,0.773311913013458,0
10,1,5,67.0480969408725,41.6454620361328,0
10,1,5,67.0480969408725,41.6454620361328,0
10,1,5,67.0480969408725,41.6454620361328,0
10,1,5,67.0480969408725,41.6454620361328,0
10,1,5,67.0480969408725,5.37932949740207,0
10,1,5,67.0480969408725,5.37932949740207,0
10,1,5,67.0480969408725,5.37932949740207,0
10,1,5,67.0480969408725,5.37932949740207,0
10,1,1,67.5700499551338,10.594850897789,0
10,1,4,69.1723067614497,3.11880232233671,0
10,1,3,67.2200855876124,16.6858727512008,0
10,1,1,67.3532476927105,10.8185749650002,0
10,1,4,69.1793141267738,3.18468452556408,2
10,1,5,66.5744370636365,0.77477902173996,0
10,1,5,66.5744370636365,0.77477902173996,0
10,1,5,66.5744370636365,0.77477902173996,0
10,1,5,66.5744370636365,5.39527508479659,0
10,1,5,66.5744370636365,5.39527508479659,0
10,1,5,66.5744370636365,5.39527508479659,0
10,1,5,66.5744370636365,39.9907112121582,0
10,1,5,66.5744370636365,39.9907112121582,0
10,1,5,66.5744370636365,39.9907112121582,0
10,1,3,66.959923289543,16.9347743023536,0
9,1,1,67.7615980851023,11.5841626524925,1
9,1,5,66.6773983164037,38.5187606811523,0
9,1,5,66.6773983164037,5.40082028348115,0
9,1,5,66.6773983164037,0.772868573665619,0
7,1,5,67.0389481402458,0.773452579975128,0
7,1,5,67.0389481402458,0.773452579975128,0
7,1,5,67.0389481402458,0.773452579975128,0
7,1,5,67.0389481402458,0.773452579975128,0
7,1,5,67.0389481402458,38.0171012878418,0
7,1,5,67.0389481402458,38.0171012878418,0
7,1,5,67.0389481402458,38.0171012878418,0
7,1,5,67.0389481402458,38.0171012878418,0
7,1,5,67.0389481402458,5.41622183617437,0
7,1,5,67.0389481402458,5.41622183617437,0
7,1,5,67.0389481402458,5.41622183617437,0
7,1,5,67.0389481402458,5.41622183617437,0
7,1,3,67.2390931595204,16.795821256499,0
7,1,2,67.6985534667969,9.02647007675841,1
7,1,1,67.490518268786,10.8834801912308,0
7,1,4,69.1832371925821,3.19850484051858,0
7,1,2,68.3747751871745,8.98145711910911,1
7,1,5,67.3651989064318,5.41293044533813,0
7,1,5,67.3651989064318,5.41293044533813,0
7,1,5,67.3651989064318,5.41293044533813,0
7,1,3,67.2697464698969,16.7688119189988,0
7,1,1,67.9733249597382,13.1412618160248,0
7,1,5,67.3651989064318,42.774658203125,0
7,1,5,67.3651989064318,42.774658203125,0
7,1,5,67.3651989064318,42.774658203125,0
7,1,5,67.3651989064318,0.773166239261627,0
7,1,5,67.3651989064318,0.773166239261627,0
7,1,5,67.3651989064318,0.773166239261627,0
6,1,3,67.2644755563071,16.7859828209912,0
6,1,2,67.8141974767049,8.98993549798615,0
6,1,1,67.4650591130842,11.5823078751564,1
6,1,5,66.9855629603068,5.3992253143806,0
6,1,5,66.9855629603068,5.3992253143806,0
6,1,5,66.9855629603068,5.3992253143806,0
6,1,5,66.9855629603068,0.774788856506348,0
6,1,5,66.9855629603068,0.774788856506348,0
6,1,5,66.9855629603068,0.774788856506348,0
6,1,5,66.9855629603068,44.2258415222168,0
6,1,5,66.9855629603068,44.2258415222168,0
6,1,5,66.9855629603068,44.2258415222168,0
6,1,2,67.5471617380778,9.00324026425369,0
6,1,3,67.0786369678586,16.9159860628424,0
6,1,5,67.0001034161723,39.8920783996582,0
6,1,5,67.0001034161723,39.8920783996582,0
6,1,5,67.0001034161723,5.46275472905836,0
6,1,5,67.0001034161723,5.46275472905836,0
6,1,5,67.0001034161723,0.774591267108917,0
6,1,5,67.0001034161723,0.774591267108917,0
4,1,2,68.484779993693,9.14041925873607,0
4,1,1,68.1874408387301,10.758156478405,1
4,1,4,69.2174185149524,3.21105639991583,0
4,1,3,67.5957142585932,16.7740320744342,0
4,1,5,67.4634557142325,39.3559761047363,0
4,1,5,67.4634557142325,39.3559761047363,0
4,1,5,67.4634557142325,39.3559761047363,0
4,1,5,67.4634557142325,39.3559761047363,0
4,1,5,67.4634557142325,5.3540966056753,0
4,1,5,67.4634557142325,5.3540966056753,0
4,1,5,67.4634557142325,5.3540966056753,0
4,1,5,67.4634557142325,5.3540966056753,0
4,1,5,67.4634557142325,0.775673151016235,0
4,1,5,67.4634557142325,0.775673151016235,0
4,1,5,67.4634557142325,0.775673151016235,0
4,1,5,67.4634557142325,0.775673151016235,0
4,1,5,67.2328310486273,37.3516006469727,0
4,1,5,67.2328310486273,37.3516006469727,0
4,1,5,67.2328310486273,37.3516006469727,0
4,1,5,67.2328310486273,37.3516006469727,0
4,1,5,67.2328310486273,0.776891529560089,0
4,1,5,67.2328310486273,0.776891529560089,0
4,1,5,67.2328310486273,0.776891529560089,0
4,1,5,67.2328310486273,0.776891529560089,0
4,1,5,67.2328310486273,5.43674355538678,0
4,1,5,67.2328310486273,5.43674355538678,0
4,1,5,67.2328310486273,5.43674355538678,0
4,1,5,67.2328310486273,5.43674355538678,0
4,1,2,68.0173008600871,9.25232522934675,0
4,1,3,67.3787358749745,16.9574041565356,0
4,1,1,67.773635763871,11.2153149247169,0
4,1,4,69.2157270470444,3.15661146253115,2
3,1,5,67.1244794088053,5.40926363129984,0
3,1,5,67.1244794088053,0.776567399501801,0
3,1,5,67.1244794088053,40.555793762207,0
3,1,1,67.8446335708886,11.031198143959,1
3,1,3,67.1912681446519,16.8324702355894,0
3,1,2,67.908785756429,9.34190729027614,0
3,1,5,67.2700374684435,0.774235904216766,0
3,1,5,67.2700374684435,0.774235904216766,0
3,1,5,67.2700374684435,0.774235904216766,0
3,1,5,67.2700374684435,0.774235904216766,0
3,1,5,67.2700374684435,40.0001602172852,0
3,1,5,67.2700374684435,40.0001602172852,0
3,1,5,67.2700374684435,40.0001602172852,0
3,1,5,67.2700374684435,40.0001602172852,0
3,1,5,67.2700374684435,5.38889396388549,0
3,1,5,67.2700374684435,5.38889396388549,0
3,1,5,67.2700374684435,5.38889396388549,0
3,1,5,67.2700374684435,5.38889396388549,0
3,1,1,68.2811794615628,10.8531635403633,0
3,1,4,69.2415767591827,3.21166431292659,1
2,1,2,67.8349829673767,10.0323572896887,0
2,1,5,67.2900361372224,40.1182060241699,0
2,1,5,67.2900361372224,40.1182060241699,0
2,1,5,67.2900361372224,40.1182060241699,0
2,1,5,67.2900361372224,5.38920677482383,0
2,1,5,67.2900361372224,5.38920677482383,0
2,1,5,67.2900361372224,5.38920677482383,0
2,1,5,67.2900361372224,0.775000691413879,0
2,1,5,67.2900361372224,0.775000691413879,0
2,1,5,67.2900361372224,0.775000691413879,0
2,1,3,67.7369894426922,16.8518844983482,0
2,1,4,69.2443856219856,3.25217447426985,1
2,1,3,67.5290419112804,16.8462463653123,0
2,1,4,69.2741856477699,3.21909225347918,0
2,1,5,67.4414991689912,0.773887634277344,0
2,1,5,67.4414991689912,0.773887634277344,0
2,1,5,67.4414991689912,39.5538749694824,0
2,1,5,67.4414991689912,39.5538749694824,0
2,1,5,67.4414991689912,5.41985319901141,0
2,1,5,67.4414991689912,5.41985319901141,0
0,1,5,67.4086973988418,5.39106354731484,0
0,1,5,67.4086973988418,5.39106354731484,0
0,1,5,67.4086973988418,5.39106354731484,0
0,1,5,67.4086973988418,5.39106354731484,0
0,1,1,67.8996859767981,10.914200425148,1
0,1,4,69.3056195317482,3.24914887858904,2
0,1,3,67.4878487697868,16.8004283662885,0
0,1,2,68.2754077911377,9.27385241840966,0
